,DonorID,Age,Gender,Location,JoinDate,DonationID,DonationDate,Amount,CampaignID,CampaignName,StartDate,EndDate,TargetAmount,ActualAmount,Channel,Date,EngagementOutcome,ImpactType,Value,Cost
336753,DNR03728,48,Male,ACT,2018-07-10 22:59:27.552825,DNT004052,2021-12-04,35.52,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Event,27/07/2022,Engaged,Workshops Delivered,40.0,100.0
336783,DNR03728,48,Male,ACT,2018-07-10 22:59:27.552825,DNT004350,2024-02-01,113.57,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Event,27/07/2022,Engaged,Workshops Delivered,85.0,100.0
336813,DNR03728,48,Male,ACT,2018-07-10 22:59:27.552825,DNT008905,2019-01-19,79.27,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Event,27/07/2022,Engaged,Workshops Delivered,40.0,100.0
336843,DNR03728,48,Male,ACT,2018-07-10 22:59:27.552825,DNT009269,2017-02-02,47.54,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Event,27/07/2022,Engaged,Workshops Delivered,37.0,100.0
336873,DNR03728,48,Male,ACT,2018-07-10 22:59:27.552825,DNT009688,2017-06-26,32.81,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Event,27/07/2022,Engaged,Workshops Delivered,19.0,100.0
336903,DNR03728,48,Male,ACT,2018-07-10 22:59:27.552825,DNT017085,2019-02-19,119.46,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Event,27/07/2022,Engaged,Workshops Delivered,19.0,100.0
336933,DNR03729,40,Female,NSW,2015-08-09 22:59:27.552825,DNT006120,2023-11-13,17.47,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Email,24/01/2023,Engaged,Workshops Delivered,37.0,100.0
336938,DNR03729,40,Female,NSW,2015-08-09 22:59:27.552825,DNT007226,2018-04-13,62.67,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Email,24/01/2023,Engaged,Workshops Delivered,22.0,100.0
336943,DNR03729,40,Female,NSW,2015-08-09 22:59:27.552825,DNT010639,2018-05-19,101.92,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Email,24/01/2023,Engaged,Workshops Delivered,37.0,100.0
336948,DNR03730,22,Other,QLD,2019-08-14 22:59:27.552825,DNT005247,2023-11-29,83.66,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Email,19/03/2025,Not Reached,Workshops Delivered,25.0,100.0
336953,DNR03730,22,Other,QLD,2019-08-14 22:59:27.552825,DNT007624,2021-07-20,15.78,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Email,19/03/2025,Not Reached,Workshops Delivered,85.0,100.0
336958,DNR03730,22,Other,QLD,2019-08-14 22:59:27.552825,DNT014071,2015-10-07,10.28,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Email,19/03/2025,Not Reached,Workshops Delivered,24.0,100.0
336963,DNR03731,36,Other,WA,2022-08-15 22:59:27.552825,DNT004423,2016-08-22,35.23,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Event,22/06/2023,Unsubscribed,Workshops Delivered,37.0,100.0
336983,DNR03731,36,Other,WA,2022-08-15 22:59:27.552825,DNT007450,2022-11-06,77.31,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Event,22/06/2023,Unsubscribed,Workshops Delivered,37.0,100.0
337003,DNR03731,36,Other,WA,2022-08-15 22:59:27.552825,DNT014265,2018-07-22,58.4,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Event,22/06/2023,Unsubscribed,Workshops Delivered,25.0,100.0
337023,DNR03731,36,Other,WA,2022-08-15 22:59:27.552825,DNT016676,2020-11-10,18.7,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Event,22/06/2023,Unsubscribed,Workshops Delivered,25.0,100.0
337043,DNR03732,41,Other,QLD,2015-10-08 22:59:27.552825,DNT006868,2023-06-30,78.73,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Newsletter,28/08/2022,Not Reached,Workshops Delivered,25.0,100.0
337073,DNR03732,41,Other,QLD,2015-10-08 22:59:27.552825,DNT009734,2023-12-02,190.45,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Newsletter,28/08/2022,Not Reached,Workshops Delivered,22.0,100.0
337103,DNR03732,41,Other,QLD,2015-10-08 22:59:27.552825,DNT011494,2023-07-30,39.63,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Newsletter,28/08/2022,Not Reached,Workshops Delivered,31.0,100.0
337133,DNR03732,41,Other,QLD,2015-10-08 22:59:27.552825,DNT016985,2015-04-26,33.45,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Newsletter,28/08/2022,Not Reached,Workshops Delivered,24.0,100.0
337163,DNR03733,62,Other,SA,2023-05-25 22:59:27.552825,DNT004552,2016-12-07,38.7,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Social Media,30/08/2022,Engaged,Workshops Delivered,22.0,100.0
337198,DNR03733,62,Other,SA,2023-05-25 22:59:27.552825,DNT014844,2020-02-27,119.01,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Social Media,30/08/2022,Engaged,Workshops Delivered,31.0,100.0
337233,DNR03734,18,Male,NSW,2020-06-22 22:59:27.552825,DNT004409,2018-02-14,43.2,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Social Media,9/08/2022,Engaged,Workshops Delivered,25.0,100.0
337278,DNR03734,18,Male,NSW,2020-06-22 22:59:27.552825,DNT005403,2022-09-23,39.48,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Social Media,9/08/2022,Engaged,Workshops Delivered,25.0,100.0
337323,DNR03734,18,Male,NSW,2020-06-22 22:59:27.552825,DNT007452,2015-08-02,53.73,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Social Media,9/08/2022,Engaged,Workshops Delivered,19.0,100.0
337368,DNR03734,18,Male,NSW,2020-06-22 22:59:27.552825,DNT011438,2024-12-24,304.19,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Social Media,9/08/2022,Engaged,Workshops Delivered,85.0,100.0
337413,DNR03734,18,Male,NSW,2020-06-22 22:59:27.552825,DNT011972,2024-06-10,45.93,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Social Media,9/08/2022,Engaged,Workshops Delivered,27.0,100.0
337458,DNR03734,18,Male,NSW,2020-06-22 22:59:27.552825,DNT013757,2018-03-02,19.73,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Social Media,9/08/2022,Engaged,Workshops Delivered,40.0,100.0
337503,DNR03735,20,Other,SA,2019-04-29 22:59:27.552825,DNT003278,2021-11-08,188.81,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Phone Call,24/11/2022,Engaged,Workshops Delivered,85.0,100.0
337538,DNR03735,20,Other,SA,2019-04-29 22:59:27.552825,DNT008142,2024-05-28,34.43,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Phone Call,24/11/2022,Engaged,Workshops Delivered,27.0,100.0
337573,DNR03735,20,Other,SA,2019-04-29 22:59:27.552825,DNT013429,2015-08-01,19.38,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Phone Call,24/11/2022,Engaged,Workshops Delivered,22.0,100.0
337608,DNR03735,20,Other,SA,2019-04-29 22:59:27.552825,DNT016285,2018-08-12,143.8,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Phone Call,24/11/2022,Engaged,Workshops Delivered,27.0,100.0
337643,DNR03735,20,Other,SA,2019-04-29 22:59:27.552825,DNT016410,2016-10-14,58.18,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Phone Call,24/11/2022,Engaged,Workshops Delivered,24.0,100.0
337678,DNR03736,48,Female,TAS,2019-05-02 22:59:27.552825,DNT000165,2023-09-15,214.1,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Phone Call,28/11/2022,Engaged,Workshops Delivered,19.0,100.0
337718,DNR03736,48,Female,TAS,2019-05-02 22:59:27.552825,DNT005815,2019-02-08,51.9,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Phone Call,28/11/2022,Engaged,Workshops Delivered,25.0,100.0
337758,DNR03736,48,Female,TAS,2019-05-02 22:59:27.552825,DNT009194,2017-08-02,268.78,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Phone Call,28/11/2022,Engaged,Workshops Delivered,27.0,100.0
337798,DNR03736,48,Female,TAS,2019-05-02 22:59:27.552825,DNT009646,2015-06-06,400.62,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Phone Call,28/11/2022,Engaged,Workshops Delivered,40.0,100.0
337838,DNR03736,48,Female,TAS,2019-05-02 22:59:27.552825,DNT010697,2017-01-07,124.26,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Phone Call,28/11/2022,Engaged,Workshops Delivered,85.0,100.0
337878,DNR03737,27,Male,TAS,2023-06-05 22:59:27.552825,DNT005743,2017-07-20,109.73,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Event,4/11/2022,Unsubscribed,Workshops Delivered,25.0,100.0
337888,DNR03737,27,Male,TAS,2023-06-05 22:59:27.552825,DNT017656,2016-08-12,251.32,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Event,4/11/2022,Unsubscribed,Workshops Delivered,37.0,100.0
337898,DNR03738,32,Other,NT,2024-01-06 22:59:27.552825,DNT008176,2022-01-31,248.84,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Social Media,16/08/2023,Engaged,Workshops Delivered,37.0,100.0
337938,DNR03739,74,Female,NSW,2022-06-30 22:59:27.552825,DNT000842,2016-07-25,22.45,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Social Media,10/07/2024,Not Reached,Workshops Delivered,22.0,100.0
337948,DNR03739,74,Female,NSW,2022-06-30 22:59:27.552825,DNT011122,2022-07-27,70.17,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Social Media,10/07/2024,Not Reached,Workshops Delivered,85.0,100.0
337958,DNR03739,74,Female,NSW,2022-06-30 22:59:27.552825,DNT015661,2016-05-18,258.13,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Social Media,10/07/2024,Not Reached,Workshops Delivered,19.0,100.0
337968,DNR03740,64,Other,SA,2022-01-20 22:59:27.552825,DNT001598,2022-03-08,13.69,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Newsletter,30/06/2023,Engaged,Workshops Delivered,31.0,100.0
337973,DNR03740,64,Other,SA,2022-01-20 22:59:27.552825,DNT002961,2023-09-19,61.26,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Newsletter,30/06/2023,Engaged,Workshops Delivered,85.0,100.0
337978,DNR03740,64,Other,SA,2022-01-20 22:59:27.552825,DNT006652,2015-10-05,16.75,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Newsletter,30/06/2023,Engaged,Workshops Delivered,37.0,100.0
337983,DNR03740,64,Other,SA,2022-01-20 22:59:27.552825,DNT009638,2017-08-12,221.14,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Newsletter,30/06/2023,Engaged,Workshops Delivered,22.0,100.0
337988,DNR03740,64,Other,SA,2022-01-20 22:59:27.552825,DNT011299,2020-03-17,153.56,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Newsletter,30/06/2023,Engaged,Workshops Delivered,19.0,100.0
337993,DNR03741,18,Female,QLD,2017-11-01 22:59:27.552825,DNT003098,2021-11-05,118.96,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Event,19/10/2022,Not Reached,Workshops Delivered,31.0,100.0
338023,DNR03741,18,Female,QLD,2017-11-01 22:59:27.552825,DNT006296,2017-08-19,268.02,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Event,19/10/2022,Not Reached,Workshops Delivered,37.0,100.0
338053,DNR03741,18,Female,QLD,2017-11-01 22:59:27.552825,DNT008767,2022-06-14,140.89,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Event,19/10/2022,Not Reached,Workshops Delivered,85.0,100.0
338083,DNR03741,18,Female,QLD,2017-11-01 22:59:27.552825,DNT009633,2021-09-18,75.92,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Event,19/10/2022,Not Reached,Workshops Delivered,25.0,100.0
338113,DNR03741,18,Female,QLD,2017-11-01 22:59:27.552825,DNT015089,2017-04-23,16.94,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Event,19/10/2022,Not Reached,Workshops Delivered,27.0,100.0
338143,DNR03742,79,Female,TAS,2019-11-25 22:59:27.552825,DNT002608,2016-06-13,217.61,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Newsletter,7/10/2024,Engaged,Workshops Delivered,40.0,100.0
338148,DNR03742,79,Female,TAS,2019-11-25 22:59:27.552825,DNT004210,2023-09-25,84.0,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Newsletter,7/10/2024,Engaged,Workshops Delivered,27.0,100.0
338153,DNR03742,79,Female,TAS,2019-11-25 22:59:27.552825,DNT014447,2020-02-26,34.05,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Newsletter,7/10/2024,Engaged,Workshops Delivered,19.0,100.0
338158,DNR03742,79,Female,TAS,2019-11-25 22:59:27.552825,DNT016650,2024-02-12,72.22,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Newsletter,7/10/2024,Engaged,Workshops Delivered,22.0,100.0
338163,DNR03743,29,Female,SA,2018-08-15 22:59:27.552825,DNT000174,2020-07-28,94.5,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Phone Call,12/10/2022,Engaged,Workshops Delivered,27.0,100.0
338198,DNR03743,29,Female,SA,2018-08-15 22:59:27.552825,DNT000656,2017-02-21,138.96,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Phone Call,12/10/2022,Engaged,Workshops Delivered,19.0,100.0
338233,DNR03743,29,Female,SA,2018-08-15 22:59:27.552825,DNT001241,2022-10-15,76.99,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Phone Call,12/10/2022,Engaged,Workshops Delivered,19.0,100.0
338268,DNR03743,29,Female,SA,2018-08-15 22:59:27.552825,DNT001391,2017-03-08,25.58,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Phone Call,12/10/2022,Engaged,Workshops Delivered,85.0,100.0
338303,DNR03743,29,Female,SA,2018-08-15 22:59:27.552825,DNT005419,2016-01-23,23.86,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Phone Call,12/10/2022,Engaged,Workshops Delivered,25.0,100.0
338338,DNR03743,29,Female,SA,2018-08-15 22:59:27.552825,DNT005598,2019-01-30,13.05,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Phone Call,12/10/2022,Engaged,Workshops Delivered,37.0,100.0
338373,DNR03743,29,Female,SA,2018-08-15 22:59:27.552825,DNT013250,2022-09-06,31.24,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Phone Call,12/10/2022,Engaged,Workshops Delivered,25.0,100.0
338408,DNR03743,29,Female,SA,2018-08-15 22:59:27.552825,DNT013624,2024-11-05,402.61,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Phone Call,12/10/2022,Engaged,Workshops Delivered,25.0,100.0
338443,DNR03743,29,Female,SA,2018-08-15 22:59:27.552825,DNT014792,2025-04-03,11.12,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Phone Call,12/10/2022,Engaged,Workshops Delivered,27.0,100.0
338478,DNR03744,32,Female,SA,2017-04-28 22:59:27.552825,DNT005267,2019-11-07,36.38,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Event,8/05/2023,Engaged,Workshops Delivered,37.0,100.0
338503,DNR03744,32,Female,SA,2017-04-28 22:59:27.552825,DNT007303,2024-10-30,209.6,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Event,8/05/2023,Engaged,Workshops Delivered,19.0,100.0
338528,DNR03744,32,Female,SA,2017-04-28 22:59:27.552825,DNT012075,2020-03-31,44.96,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Event,8/05/2023,Engaged,Workshops Delivered,27.0,100.0
338553,DNR03745,18,Other,NSW,2023-09-13 22:59:27.552825,DNT015802,2015-09-05,69.39,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Newsletter,27/04/2023,Unsubscribed,Workshops Delivered,37.0,100.0
338568,DNR03746,20,Other,WA,2017-02-24 22:59:27.552825,DNT004992,2015-06-27,150.6,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Email,10/08/2022,Engaged,Workshops Delivered,25.0,100.0
338608,DNR03746,20,Other,WA,2017-02-24 22:59:27.552825,DNT005455,2020-06-09,152.36,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Email,10/08/2022,Engaged,Workshops Delivered,25.0,100.0
338648,DNR03746,20,Other,WA,2017-02-24 22:59:27.552825,DNT007401,2020-01-30,48.48,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Email,10/08/2022,Engaged,Workshops Delivered,25.0,100.0
338688,DNR03746,20,Other,WA,2017-02-24 22:59:27.552825,DNT013299,2022-07-09,27.44,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Email,10/08/2022,Engaged,Workshops Delivered,25.0,100.0
338734,DNR03748,43,Other,QLD,2021-08-26 22:59:27.552825,DNT000694,2018-01-10,66.03,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Newsletter,27/08/2023,Bounced,Workshops Delivered,27.0,100.0
338744,DNR03748,43,Other,QLD,2021-08-26 22:59:27.552825,DNT002232,2020-11-01,123.59,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Newsletter,27/08/2023,Bounced,Workshops Delivered,37.0,100.0
338754,DNR03748,43,Other,QLD,2021-08-26 22:59:27.552825,DNT015842,2025-02-04,80.08,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Newsletter,27/08/2023,Bounced,Workshops Delivered,19.0,100.0
338764,DNR03748,43,Other,QLD,2021-08-26 22:59:27.552825,DNT016242,2020-06-23,52.01,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Newsletter,27/08/2023,Bounced,Workshops Delivered,24.0,100.0
338774,DNR03748,43,Other,QLD,2021-08-26 22:59:27.552825,DNT017702,2017-02-12,88.74,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Newsletter,27/08/2023,Bounced,Workshops Delivered,24.0,100.0
338784,DNR03749,71,Other,TAS,2023-08-30 22:59:27.552825,DNT002151,2016-03-25,15.82,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Event,6/03/2024,Engaged,Workshops Delivered,19.0,100.0
338814,DNR03749,71,Other,TAS,2023-08-30 22:59:27.552825,DNT002630,2021-02-19,33.1,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Event,6/03/2024,Engaged,Workshops Delivered,85.0,100.0
338844,DNR03749,71,Other,TAS,2023-08-30 22:59:27.552825,DNT011637,2024-03-13,140.55,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Event,6/03/2024,Engaged,Workshops Delivered,27.0,100.0
338874,DNR03749,71,Other,TAS,2023-08-30 22:59:27.552825,DNT015062,2015-06-02,17.61,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Event,6/03/2024,Engaged,Workshops Delivered,25.0,100.0
338904,DNR03750,46,Male,NT,2016-11-02 22:59:27.552825,DNT001882,2020-07-23,194.03,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Phone Call,29/11/2022,Engaged,Workshops Delivered,40.0,100.0
338944,DNR03750,46,Male,NT,2016-11-02 22:59:27.552825,DNT002019,2017-05-25,14.4,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Phone Call,29/11/2022,Engaged,Workshops Delivered,31.0,100.0
338984,DNR03750,46,Male,NT,2016-11-02 22:59:27.552825,DNT004206,2016-03-22,20.59,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Phone Call,29/11/2022,Engaged,Workshops Delivered,31.0,100.0
339024,DNR03750,46,Male,NT,2016-11-02 22:59:27.552825,DNT009750,2015-04-12,151.31,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Phone Call,29/11/2022,Engaged,Workshops Delivered,25.0,100.0
339064,DNR03750,46,Male,NT,2016-11-02 22:59:27.552825,DNT012480,2016-11-06,159.05,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Phone Call,29/11/2022,Engaged,Workshops Delivered,37.0,100.0
339104,DNR03750,46,Male,NT,2016-11-02 22:59:27.552825,DNT013690,2015-01-24,163.27,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Phone Call,29/11/2022,Engaged,Workshops Delivered,37.0,100.0
339144,DNR03750,46,Male,NT,2016-11-02 22:59:27.552825,DNT013853,2020-09-16,91.59,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Phone Call,29/11/2022,Engaged,Workshops Delivered,25.0,100.0
339184,DNR03750,46,Male,NT,2016-11-02 22:59:27.552825,DNT015287,2022-05-05,16.82,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Phone Call,29/11/2022,Engaged,Workshops Delivered,31.0,100.0
339224,DNR03751,62,Female,QLD,2022-02-07 22:59:27.552825,DNT003357,2015-03-30,34.0,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Phone Call,6/08/2022,Unsubscribed,Workshops Delivered,24.0,100.0
339269,DNR03751,62,Female,QLD,2022-02-07 22:59:27.552825,DNT003733,2025-02-06,16.92,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Phone Call,6/08/2022,Unsubscribed,Workshops Delivered,37.0,100.0
339314,DNR03751,62,Female,QLD,2022-02-07 22:59:27.552825,DNT010121,2020-07-21,41.32,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Phone Call,6/08/2022,Unsubscribed,Workshops Delivered,31.0,100.0
339359,DNR03751,62,Female,QLD,2022-02-07 22:59:27.552825,DNT010158,2023-08-01,16.63,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Phone Call,6/08/2022,Unsubscribed,Workshops Delivered,22.0,100.0
339404,DNR03751,62,Female,QLD,2022-02-07 22:59:27.552825,DNT016480,2015-04-18,201.92,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Phone Call,6/08/2022,Unsubscribed,Workshops Delivered,24.0,100.0
339449,DNR03752,20,Other,QLD,2020-06-02 22:59:27.552825,DNT001130,2021-05-14,48.28,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Event,13/10/2022,Not Reached,Workshops Delivered,25.0,100.0
339484,DNR03752,20,Other,QLD,2020-06-02 22:59:27.552825,DNT004660,2021-04-04,145.19,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Event,13/10/2022,Not Reached,Workshops Delivered,24.0,100.0
339519,DNR03753,32,Other,VIC,2023-12-31 22:59:27.552825,DNT002846,2016-10-22,64.56,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Email,31/07/2022,Not Reached,Workshops Delivered,19.0,100.0
339544,DNR03753,32,Other,VIC,2023-12-31 22:59:27.552825,DNT003252,2021-12-08,157.98,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Email,31/07/2022,Not Reached,Workshops Delivered,24.0,100.0
339569,DNR03754,76,Male,WA,2015-08-13 22:59:27.552825,DNT003560,2024-11-27,62.66,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Event,30/10/2022,Bounced,Workshops Delivered,25.0,100.0
339614,DNR03754,76,Male,WA,2015-08-13 22:59:27.552825,DNT007233,2015-06-08,380.96,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Event,30/10/2022,Bounced,Workshops Delivered,85.0,100.0
339659,DNR03754,76,Male,WA,2015-08-13 22:59:27.552825,DNT009514,2015-08-08,31.15,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Event,30/10/2022,Bounced,Workshops Delivered,40.0,100.0
339704,DNR03754,76,Male,WA,2015-08-13 22:59:27.552825,DNT014449,2015-09-16,200.62,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Event,30/10/2022,Bounced,Workshops Delivered,27.0,100.0
339749,DNR03754,76,Male,WA,2015-08-13 22:59:27.552825,DNT015424,2018-08-29,230.79,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Event,30/10/2022,Bounced,Workshops Delivered,24.0,100.0
