DonorID,Channel,Date,EngagementOutcome
DNR04725,Newsletter,20/04/2024,Engaged
DNR04725,Event,8/07/2024,Unsubscribed
DNR04725,Phone Call,10/07/2024,Engaged
DNR04725,Email,2/01/2025,Engaged
DNR04725,Event,11/01/2025,Not Reached
DNR04726,Email,23/11/2022,Bounced
DNR04726,Social Media,19/04/2024,Not Reached
DNR04727,Phone Call,23/08/2022,Engaged
DNR04727,Phone Call,18/01/2023,Engaged
DNR04727,Email,7/05/2023,Bounced
DNR04727,Newsletter,11/08/2023,Engaged
DNR04727,Newsletter,8/02/2024,Unsubscribed
DNR04727,Event,21/08/2024,Engaged
DNR04727,Event,10/10/2024,Unsubscribed
DNR04727,Event,14/02/2025,Bounced
DNR04727,Newsletter,4/04/2025,Engaged
DNR04728,Phone Call,3/12/2024,Bounced
DNR04729,Email,21/04/2023,Unsubscribed
DNR04729,Event,1/06/2024,Engaged
DNR04729,Phone Call,24/09/2024,Unsubscribed
DNR04729,Social Media,29/03/2025,Engaged
DNR04730,Social Media,22/09/2022,Engaged
DNR04730,Event,7/06/2023,Not Reached
DNR04730,Event,29/06/2024,Engaged
DNR04730,Phone Call,3/11/2024,Engaged
DNR04731,Email,17/10/2022,Engaged
DNR04731,Social Media,5/05/2024,Engaged
DNR04731,Phone Call,10/06/2024,Bounced
DNR04732,Email,22/09/2022,Engaged
DNR04732,Phone Call,20/12/2023,Engaged
DNR04732,Social Media,18/01/2024,Engaged
DNR04733,Newsletter,2/11/2023,Bounced
DNR04733,Newsletter,1/02/2025,Unsubscribed
DNR04734,Event,20/01/2023,Unsubscribed
DNR04734,Email,22/03/2023,Engaged
DNR04734,Social Media,20/10/2023,Bounced
DNR04734,Email,29/11/2024,Engaged
DNR04734,Phone Call,1/02/2025,Engaged
DNR04735,Phone Call,24/06/2023,Bounced
DNR04735,Social Media,29/05/2024,Bounced
DNR04736,Newsletter,25/11/2022,Unsubscribed
DNR04736,Email,15/04/2023,Not Reached
DNR04736,Email,15/07/2023,Engaged
DNR04736,Newsletter,27/08/2023,Engaged
DNR04736,Newsletter,14/02/2024,Engaged
DNR04737,Email,28/08/2022,Bounced
DNR04737,Phone Call,4/10/2022,Unsubscribed
DNR04737,Phone Call,21/03/2023,Unsubscribed
DNR04737,Newsletter,1/08/2023,Engaged
DNR04737,Email,9/10/2023,Unsubscribed
DNR04737,Event,30/03/2025,Engaged
DNR04738,Event,24/03/2023,Engaged
DNR04738,Email,28/07/2023,Engaged
DNR04738,Event,24/08/2023,Unsubscribed
DNR04738,Social Media,30/11/2023,Not Reached
DNR04738,Social Media,3/07/2024,Engaged
DNR04738,Social Media,11/08/2024,Bounced
DNR04738,Phone Call,31/03/2025,Engaged
DNR04739,Newsletter,11/09/2023,Unsubscribed
DNR04739,Phone Call,22/10/2023,Not Reached
DNR04739,Phone Call,13/03/2024,Engaged
DNR04739,Social Media,1/01/2025,Bounced
DNR04739,Phone Call,26/01/2025,Engaged
DNR04740,Social Media,19/03/2023,Not Reached
DNR04740,Event,13/09/2023,Unsubscribed
DNR04740,Email,2/10/2023,Engaged
DNR04740,Social Media,2/10/2023,Engaged
DNR04740,Newsletter,11/04/2025,Not Reached
DNR04741,Social Media,19/11/2023,Engaged
DNR04741,Social Media,28/02/2025,Engaged
DNR04742,Social Media,12/08/2022,Engaged
DNR04742,Phone Call,29/09/2022,Engaged
DNR04742,Email,16/03/2023,Not Reached
DNR04742,Phone Call,3/07/2023,Engaged
DNR04742,Event,13/07/2023,Engaged
DNR04742,Email,23/08/2023,Engaged
DNR04742,Newsletter,2/10/2023,Engaged
DNR04742,Email,10/10/2023,Engaged
DNR04742,Email,21/09/2024,Engaged
DNR04743,Newsletter,2/09/2022,Engaged
DNR04743,Event,18/08/2024,Unsubscribed
DNR04743,Social Media,20/10/2024,Engaged
DNR04743,Newsletter,22/12/2024,Bounced
DNR04744,Event,14/11/2023,Engaged
DNR04745,Phone Call,19/09/2022,Unsubscribed
DNR04745,Newsletter,11/10/2022,Engaged
DNR04745,Phone Call,25/02/2023,Engaged
DNR04745,Social Media,11/08/2023,Engaged
DNR04745,Email,27/10/2023,Bounced
DNR04745,Email,9/11/2023,Not Reached
DNR04745,Email,20/12/2023,Bounced
DNR04745,Social Media,5/02/2024,Bounced
DNR04746,Email,31/07/2022,Unsubscribed
DNR04746,Social Media,5/10/2023,Not Reached
DNR04746,Event,21/03/2024,Unsubscribed
DNR04746,Phone Call,14/05/2024,Unsubscribed
DNR04746,Social Media,7/07/2024,Unsubscribed
DNR04746,Phone Call,14/07/2024,Engaged
DNR04746,Event,12/10/2024,Engaged
DNR04746,Newsletter,17/12/2024,Engaged
DNR04747,Email,23/03/2024,Not Reached
DNR04748,Email,14/11/2022,Not Reached
DNR04748,Phone Call,21/11/2022,Bounced
DNR04748,Phone Call,20/12/2022,Engaged
DNR04748,Social Media,25/07/2023,Engaged
DNR04748,Phone Call,8/10/2023,Bounced
DNR04748,Newsletter,8/05/2024,Engaged
DNR04748,Phone Call,2/11/2024,Not Reached
DNR04748,Email,5/11/2024,Engaged
DNR04749,Newsletter,12/11/2022,Not Reached
DNR04749,Newsletter,10/12/2022,Engaged
DNR04749,Social Media,31/05/2023,Engaged
DNR04749,Social Media,13/09/2023,Engaged
DNR04749,Phone Call,24/11/2023,Unsubscribed
DNR04749,Phone Call,21/04/2024,Engaged
DNR04749,Phone Call,29/05/2024,Engaged
DNR04749,Newsletter,5/07/2024,Bounced
DNR04750,Newsletter,11/10/2022,Unsubscribed
DNR04750,Event,14/01/2023,Not Reached
DNR04751,Social Media,29/08/2022,Bounced
DNR04751,Phone Call,27/09/2022,Not Reached
DNR04751,Social Media,22/12/2022,Engaged
DNR04751,Newsletter,20/10/2023,Unsubscribed
DNR04751,Social Media,23/10/2023,Bounced
DNR04751,Social Media,1/04/2024,Not Reached
DNR04751,Email,12/07/2024,Engaged
DNR04752,Phone Call,13/11/2022,Engaged
DNR04752,Social Media,18/03/2023,Engaged
DNR04752,Newsletter,26/11/2023,Not Reached
DNR04752,Email,31/08/2024,Engaged
DNR04752,Email,7/11/2024,Engaged
DNR04753,Social Media,3/08/2023,Unsubscribed
DNR04753,Social Media,8/11/2023,Engaged
DNR04753,Email,1/12/2023,Engaged
DNR04753,Newsletter,11/06/2024,Engaged
DNR04754,Phone Call,22/12/2023,Engaged
DNR04754,Phone Call,6/11/2024,Bounced
DNR04755,Newsletter,16/05/2023,Engaged
DNR04755,Event,19/07/2023,Engaged
DNR04755,Email,12/10/2023,Not Reached
DNR04755,Social Media,12/11/2023,Unsubscribed
DNR04755,Newsletter,15/06/2024,Engaged
DNR04755,Phone Call,28/10/2024,Unsubscribed
DNR04755,Newsletter,9/01/2025,Not Reached
DNR04756,Email,31/01/2023,Engaged
DNR04757,Social Media,7/02/2023,Not Reached
DNR04757,Social Media,30/06/2023,Engaged
DNR04757,Phone Call,3/11/2023,Engaged
DNR04757,Email,7/03/2024,Engaged
DNR04757,Email,3/10/2024,Engaged
DNR04757,Newsletter,1/01/2025,Engaged
DNR04757,Social Media,3/02/2025,Not Reached
DNR04757,Email,6/02/2025,Bounced
DNR04758,Social Media,11/05/2024,Engaged
DNR04759,Phone Call,27/07/2022,Engaged
DNR04759,Email,1/12/2022,Not Reached
DNR04759,Social Media,19/01/2023,Unsubscribed
DNR04759,Phone Call,16/05/2023,Engaged
DNR04759,Social Media,1/06/2023,Engaged
DNR04759,Social Media,16/08/2023,Engaged
DNR04759,Event,15/02/2024,Not Reached
DNR04759,Social Media,4/03/2024,Engaged
DNR04759,Social Media,27/01/2025,Engaged
DNR04760,Email,9/05/2023,Not Reached
DNR04760,Newsletter,16/07/2023,Not Reached
DNR04760,Phone Call,2/06/2024,Engaged
DNR04760,Event,11/07/2024,Not Reached
DNR04760,Event,12/12/2024,Engaged
DNR04761,Newsletter,17/05/2023,Not Reached
DNR04761,Phone Call,17/06/2023,Engaged
DNR04761,Event,30/08/2023,Engaged
DNR04761,Event,30/08/2023,Engaged
DNR04761,Email,26/08/2024,Engaged
DNR04761,Newsletter,8/10/2024,Engaged
DNR04761,Email,6/12/2024,Bounced
DNR04762,Event,17/08/2022,Not Reached
DNR04762,Newsletter,28/10/2022,Engaged
DNR04762,Newsletter,9/01/2023,Not Reached
DNR04762,Newsletter,22/05/2023,Bounced
DNR04762,Event,13/12/2023,Bounced
DNR04762,Email,2/04/2024,Unsubscribed
DNR04762,Social Media,9/09/2024,Not Reached
DNR04762,Email,20/11/2024,Unsubscribed
DNR04762,Phone Call,9/12/2024,Engaged
DNR04763,Email,27/07/2022,Engaged
DNR04763,Phone Call,29/11/2022,Engaged
DNR04763,Email,14/08/2023,Engaged
DNR04763,Newsletter,27/09/2023,Engaged
DNR04763,Social Media,15/01/2024,Not Reached
DNR04763,Newsletter,30/04/2024,Not Reached
DNR04764,Social Media,25/07/2024,Engaged
DNR04764,Event,5/09/2024,Bounced
DNR04764,Phone Call,14/12/2024,Unsubscribed
DNR04765,Newsletter,17/10/2022,Engaged
DNR04765,Phone Call,1/02/2023,Unsubscribed
DNR04765,Email,21/08/2024,Unsubscribed
DNR04765,Newsletter,3/03/2025,Bounced
DNR04766,Social Media,6/08/2022,Unsubscribed
DNR04766,Email,2/01/2024,Engaged
DNR04766,Newsletter,2/05/2024,Engaged
DNR04766,Email,18/02/2025,Engaged
DNR04767,Social Media,23/08/2022,Engaged
DNR04767,Event,21/06/2023,Engaged
DNR04767,Event,23/08/2023,Bounced
DNR04767,Phone Call,12/05/2024,Engaged
DNR04767,Newsletter,16/08/2024,Engaged
DNR04767,Email,25/08/2024,Not Reached
DNR04767,Social Media,21/12/2024,Bounced
DNR04767,Social Media,6/02/2025,Bounced
DNR04768,Event,2/11/2022,Engaged
DNR04768,Phone Call,21/01/2023,Bounced
DNR04768,Newsletter,9/05/2023,Engaged
DNR04768,Email,3/06/2023,Unsubscribed
DNR04768,Newsletter,20/12/2023,Bounced
DNR04768,Newsletter,9/10/2024,Engaged
DNR04768,Event,7/11/2024,Unsubscribed
DNR04768,Phone Call,23/01/2025,Bounced
DNR04769,Phone Call,13/08/2022,Engaged
DNR04769,Social Media,29/08/2022,Not Reached
DNR04769,Email,15/11/2022,Bounced
DNR04769,Social Media,23/05/2023,Unsubscribed
DNR04769,Phone Call,16/09/2023,Engaged
DNR04769,Social Media,7/12/2023,Engaged
DNR04769,Social Media,22/12/2023,Engaged
DNR04769,Phone Call,18/03/2024,Engaged
DNR04770,Newsletter,1/08/2022,Engaged
DNR04770,Email,15/10/2022,Engaged
DNR04770,Social Media,26/01/2023,Engaged
DNR04770,Newsletter,28/07/2023,Not Reached
DNR04770,Newsletter,9/08/2023,Bounced
DNR04770,Email,28/03/2024,Unsubscribed
DNR04770,Phone Call,31/03/2024,Engaged
DNR04770,Email,7/08/2024,Engaged
DNR04770,Social Media,1/12/2024,Bounced
DNR04771,Newsletter,6/09/2022,Engaged
DNR04771,Phone Call,3/04/2023,Unsubscribed
DNR04771,Newsletter,27/06/2023,Not Reached
DNR04771,Social Media,7/08/2023,Unsubscribed
DNR04771,Newsletter,11/12/2023,Engaged
DNR04771,Phone Call,21/01/2024,Engaged
DNR04771,Event,28/12/2024,Not Reached
DNR04772,Event,18/03/2023,Engaged
DNR04772,Event,12/05/2024,Bounced
DNR04773,Email,13/08/2023,Engaged
DNR04773,Event,30/10/2023,Not Reached
DNR04773,Phone Call,26/12/2023,Unsubscribed
DNR04773,Social Media,11/07/2024,Engaged
DNR04773,Social Media,25/10/2024,Bounced
DNR04774,Event,20/11/2022,Unsubscribed
DNR04774,Event,1/12/2022,Engaged
DNR04774,Email,9/09/2023,Not Reached
DNR04774,Phone Call,4/12/2023,Engaged
DNR04775,Email,29/04/2023,Engaged
DNR04775,Phone Call,6/07/2023,Unsubscribed
DNR04775,Email,26/07/2023,Bounced
DNR04775,Phone Call,28/09/2024,Engaged
DNR04776,Newsletter,27/07/2022,Engaged
DNR04776,Social Media,29/09/2022,Engaged
DNR04776,Phone Call,3/10/2022,Unsubscribed
DNR04776,Social Media,24/10/2022,Bounced
DNR04776,Email,28/05/2023,Bounced
DNR04776,Phone Call,6/03/2024,Not Reached
DNR04776,Phone Call,23/07/2024,Engaged
DNR04776,Social Media,3/12/2024,Not Reached
DNR04777,Email,18/01/2024,Unsubscribed
DNR04778,Phone Call,15/12/2022,Not Reached
DNR04778,Email,13/01/2023,Unsubscribed
DNR04778,Social Media,10/06/2023,Not Reached
DNR04778,Social Media,11/02/2024,Engaged
DNR04778,Phone Call,8/07/2024,Engaged
DNR04779,Newsletter,20/08/2023,Unsubscribed
DNR04780,Event,25/11/2022,Engaged
DNR04780,Event,30/11/2022,Unsubscribed
DNR04780,Phone Call,10/01/2023,Engaged
DNR04780,Phone Call,26/06/2023,Not Reached
DNR04780,Phone Call,17/09/2023,Not Reached
DNR04780,Newsletter,23/09/2023,Unsubscribed
DNR04780,Email,13/09/2024,Not Reached
DNR04781,Phone Call,18/08/2022,Unsubscribed
DNR04781,Social Media,19/08/2022,Engaged
DNR04781,Email,26/08/2022,Engaged
DNR04781,Email,1/02/2024,Bounced
DNR04781,Event,14/11/2024,Engaged
DNR04782,Social Media,24/09/2022,Not Reached
DNR04782,Email,11/11/2022,Unsubscribed
DNR04782,Email,20/03/2023,Engaged
DNR04782,Newsletter,1/06/2023,Unsubscribed
DNR04782,Event,10/08/2024,Unsubscribed
DNR04782,Social Media,18/04/2025,Unsubscribed
DNR04783,Newsletter,21/04/2024,Engaged
DNR04783,Social Media,15/01/2025,Not Reached
DNR04784,Email,10/04/2023,Bounced
DNR04784,Email,13/03/2024,Unsubscribed
DNR04784,Event,12/05/2024,Engaged
DNR04784,Social Media,27/11/2024,Unsubscribed
DNR04785,Newsletter,28/03/2024,Engaged
DNR04785,Phone Call,4/02/2025,Engaged
DNR04785,Newsletter,13/02/2025,Unsubscribed
DNR04786,Social Media,27/11/2022,Engaged
DNR04786,Email,25/11/2023,Engaged
DNR04786,Newsletter,10/10/2024,Engaged
DNR04786,Email,24/10/2024,Bounced
DNR04787,Email,16/03/2024,Engaged
DNR04788,Event,3/12/2023,Engaged
DNR04788,Newsletter,9/04/2024,Engaged
DNR04788,Social Media,24/06/2024,Engaged
DNR04789,Phone Call,22/08/2022,Not Reached
DNR04789,Newsletter,13/11/2022,Engaged
DNR04789,Email,5/12/2022,Unsubscribed
DNR04789,Event,26/03/2023,Unsubscribed
DNR04789,Social Media,17/05/2023,Not Reached
DNR04789,Email,4/08/2023,Bounced
DNR04789,Social Media,26/11/2023,Engaged
DNR04789,Event,15/01/2025,Engaged
DNR04789,Newsletter,4/02/2025,Engaged
DNR04790,Email,13/12/2023,Bounced
DNR04790,Phone Call,15/03/2024,Engaged
DNR04790,Event,2/09/2024,Engaged
DNR04790,Phone Call,14/03/2025,Engaged
DNR04791,Newsletter,30/10/2022,Not Reached
DNR04791,Phone Call,30/11/2022,Not Reached
DNR04791,Phone Call,16/07/2023,Engaged
DNR04791,Email,7/01/2025,Engaged
DNR04792,Email,28/05/2024,Engaged
DNR04793,Social Media,6/09/2022,Bounced
DNR04793,Social Media,14/10/2022,Engaged
DNR04793,Phone Call,8/08/2023,Engaged
DNR04793,Event,26/12/2023,Unsubscribed
DNR04793,Event,20/04/2024,Engaged
DNR04793,Phone Call,12/06/2024,Bounced
DNR04793,Newsletter,20/08/2024,Engaged
DNR04793,Email,17/12/2024,Unsubscribed
DNR04793,Social Media,3/04/2025,Unsubscribed
DNR04794,Email,11/04/2023,Engaged
DNR04794,Event,21/03/2025,Engaged
DNR04794,Email,27/03/2025,Engaged
DNR04795,Email,12/06/2023,Bounced
DNR04795,Social Media,13/06/2023,Bounced
DNR04795,Phone Call,23/06/2023,Bounced
DNR04795,Social Media,16/10/2023,Unsubscribed
DNR04795,Event,30/10/2023,Not Reached
DNR04795,Phone Call,14/12/2023,Engaged
DNR04795,Event,19/04/2024,Unsubscribed
DNR04795,Social Media,19/09/2024,Bounced
DNR04795,Event,28/02/2025,Not Reached
DNR04796,Event,11/09/2022,Engaged
DNR04797,Social Media,16/09/2022,Not Reached
DNR04797,Phone Call,17/11/2022,Engaged
DNR04797,Social Media,27/05/2023,Engaged
DNR04797,Phone Call,27/08/2023,Engaged
DNR04797,Social Media,4/09/2023,Engaged
DNR04797,Event,12/07/2024,Not Reached
DNR04798,Phone Call,5/08/2022,Engaged
DNR04798,Event,15/05/2023,Engaged
DNR04798,Newsletter,5/08/2023,Engaged
DNR04798,Social Media,17/10/2023,Bounced
DNR04798,Newsletter,4/01/2024,Unsubscribed
DNR04798,Event,22/03/2024,Not Reached
DNR04798,Event,15/11/2024,Unsubscribed
DNR04798,Phone Call,20/11/2024,Engaged
DNR04799,Social Media,20/03/2023,Unsubscribed
DNR04799,Event,24/11/2023,Engaged
DNR04800,Newsletter,22/09/2023,Not Reached
DNR04800,Phone Call,9/11/2023,Not Reached
DNR04800,Event,26/09/2024,Engaged
DNR04800,Newsletter,9/02/2025,Engaged
DNR04801,Event,10/12/2022,Engaged
DNR04801,Phone Call,31/10/2024,Engaged
DNR04802,Phone Call,21/12/2022,Bounced
DNR04802,Phone Call,27/06/2023,Bounced
DNR04802,Email,5/11/2024,Engaged
DNR04803,Phone Call,12/08/2022,Engaged
DNR04803,Event,17/10/2022,Engaged
DNR04803,Event,23/01/2023,Engaged
DNR04803,Email,12/05/2023,Unsubscribed
DNR04803,Newsletter,28/12/2023,Engaged
DNR04803,Event,11/06/2024,Not Reached
DNR04803,Social Media,21/06/2024,Engaged
DNR04803,Event,4/01/2025,Engaged
DNR04803,Social Media,6/04/2025,Bounced
DNR04804,Event,19/12/2022,Engaged
DNR04804,Newsletter,26/01/2023,Engaged
DNR04804,Email,15/05/2023,Engaged
DNR04804,Social Media,15/07/2023,Unsubscribed
DNR04804,Newsletter,4/04/2024,Engaged
DNR04804,Phone Call,10/11/2024,Unsubscribed
DNR04804,Phone Call,3/03/2025,Unsubscribed
DNR04805,Newsletter,20/12/2022,Engaged
DNR04805,Event,25/12/2022,Engaged
DNR04805,Phone Call,26/12/2022,Unsubscribed
DNR04805,Newsletter,14/03/2023,Unsubscribed
DNR04805,Email,12/11/2023,Not Reached
DNR04805,Social Media,25/09/2024,Engaged
DNR04806,Email,31/10/2024,Bounced
DNR04807,Social Media,28/09/2022,Engaged
DNR04808,Phone Call,3/10/2022,Engaged
DNR04808,Email,7/05/2023,Engaged
DNR04808,Newsletter,10/10/2023,Bounced
DNR04808,Social Media,1/07/2024,Engaged
DNR04809,Phone Call,15/11/2023,Bounced
DNR04810,Phone Call,22/09/2022,Engaged
DNR04810,Email,28/04/2023,Engaged
DNR04810,Newsletter,7/07/2023,Engaged
DNR04810,Email,2/08/2023,Bounced
DNR04810,Email,9/09/2023,Engaged
DNR04810,Newsletter,20/10/2023,Engaged
DNR04810,Newsletter,26/02/2024,Not Reached
DNR04810,Phone Call,10/06/2024,Engaged
DNR04810,Event,20/03/2025,Not Reached
DNR04811,Phone Call,20/12/2022,Engaged
DNR04811,Newsletter,26/12/2022,Engaged
DNR04811,Phone Call,25/01/2023,Not Reached
DNR04811,Newsletter,26/01/2023,Not Reached
DNR04811,Event,4/04/2024,Engaged
DNR04811,Event,12/05/2024,Engaged
DNR04811,Phone Call,4/01/2025,Engaged
DNR04812,Newsletter,6/07/2023,Engaged
DNR04812,Phone Call,28/12/2023,Engaged
DNR04812,Newsletter,24/01/2024,Engaged
DNR04812,Phone Call,6/03/2024,Engaged
DNR04812,Email,21/05/2024,Unsubscribed
DNR04812,Social Media,11/08/2024,Engaged
DNR04812,Email,8/03/2025,Bounced
DNR04812,Newsletter,20/03/2025,Bounced
DNR04812,Social Media,13/04/2025,Engaged
DNR04813,Social Media,12/08/2022,Engaged
DNR04813,Social Media,14/11/2022,Unsubscribed
DNR04813,Social Media,10/02/2023,Engaged
DNR04813,Newsletter,16/03/2023,Engaged
DNR04813,Newsletter,26/06/2023,Unsubscribed
DNR04813,Newsletter,12/09/2023,Unsubscribed
DNR04813,Newsletter,25/05/2024,Unsubscribed
DNR04813,Newsletter,27/08/2024,Not Reached
DNR04813,Event,14/03/2025,Not Reached
DNR04814,Event,17/04/2024,Bounced
DNR04814,Newsletter,15/06/2024,Unsubscribed
DNR04814,Social Media,1/10/2024,Not Reached
DNR04814,Newsletter,28/12/2024,Unsubscribed
DNR04814,Event,26/03/2025,Engaged
DNR04814,Social Media,30/03/2025,Unsubscribed
DNR04815,Phone Call,10/12/2022,Bounced
DNR04815,Phone Call,26/01/2023,Engaged
DNR04815,Email,14/05/2023,Not Reached
DNR04815,Phone Call,19/08/2023,Engaged
DNR04815,Social Media,25/02/2024,Engaged
DNR04815,Phone Call,27/02/2024,Engaged
DNR04815,Email,20/05/2024,Engaged
DNR04815,Social Media,6/01/2025,Engaged
DNR04816,Newsletter,29/07/2023,Not Reached
DNR04816,Social Media,16/09/2023,Unsubscribed
DNR04816,Phone Call,15/01/2024,Engaged
DNR04816,Event,13/08/2024,Engaged
DNR04816,Email,23/10/2024,Unsubscribed
DNR04816,Social Media,6/11/2024,Engaged
DNR04817,Email,7/09/2022,Engaged
DNR04817,Phone Call,7/12/2022,Engaged
DNR04817,Email,19/06/2023,Engaged
DNR04817,Social Media,30/08/2023,Bounced
DNR04817,Social Media,30/09/2023,Unsubscribed
DNR04817,Newsletter,25/07/2024,Engaged
DNR04817,Phone Call,15/11/2024,Unsubscribed
DNR04817,Newsletter,8/01/2025,Engaged
DNR04817,Newsletter,22/03/2025,Engaged
DNR04818,Event,21/08/2022,Engaged
DNR04818,Event,13/01/2023,Bounced
DNR04818,Event,6/02/2023,Engaged
DNR04818,Social Media,26/06/2024,Engaged
DNR04818,Email,9/12/2024,Engaged
DNR04818,Newsletter,8/04/2025,Engaged
DNR04819,Email,14/08/2022,Engaged
DNR04819,Event,7/05/2023,Bounced
DNR04819,Newsletter,11/06/2024,Engaged
DNR04819,Newsletter,29/07/2024,Not Reached
DNR04819,Newsletter,21/08/2024,Bounced
DNR04820,Social Media,22/04/2024,Engaged
DNR04820,Newsletter,22/05/2024,Unsubscribed
DNR04820,Email,18/09/2024,Engaged
DNR04820,Email,18/04/2025,Engaged
DNR04821,Newsletter,14/05/2023,Engaged
DNR04821,Newsletter,7/03/2024,Engaged
DNR04821,Social Media,13/04/2024,Unsubscribed
DNR04821,Phone Call,2/01/2025,Bounced
DNR04822,Newsletter,9/12/2022,Unsubscribed
DNR04822,Event,1/07/2023,Bounced
DNR04822,Email,28/08/2023,Engaged
DNR04822,Email,19/11/2023,Engaged
DNR04822,Newsletter,7/11/2024,Engaged
DNR04822,Email,2/02/2025,Unsubscribed
DNR04823,Newsletter,27/09/2024,Not Reached
DNR04824,Email,29/03/2023,Bounced
DNR04824,Phone Call,12/04/2023,Engaged
DNR04824,Newsletter,5/09/2023,Engaged
DNR04824,Social Media,6/09/2023,Unsubscribed
DNR04824,Phone Call,9/10/2023,Not Reached
DNR04824,Social Media,27/04/2024,Engaged
DNR04824,Phone Call,13/05/2024,Not Reached
DNR04825,Email,15/08/2022,Engaged
DNR04825,Event,29/10/2022,Engaged
DNR04825,Social Media,26/02/2023,Unsubscribed
DNR04825,Email,15/11/2024,Not Reached
DNR04825,Social Media,19/03/2025,Engaged
DNR04826,Phone Call,30/08/2022,Unsubscribed
DNR04826,Newsletter,6/10/2023,Bounced
DNR04826,Event,11/11/2023,Unsubscribed
DNR04826,Email,3/10/2024,Engaged
DNR04827,Email,17/10/2022,Bounced
DNR04827,Email,17/10/2023,Engaged
DNR04827,Newsletter,28/10/2023,Engaged
DNR04827,Newsletter,1/09/2024,Engaged
DNR04827,Email,27/10/2024,Not Reached
DNR04827,Phone Call,21/11/2024,Not Reached
DNR04827,Event,21/03/2025,Engaged
DNR04828,Social Media,7/01/2024,Engaged
DNR04828,Phone Call,12/02/2024,Engaged
DNR04829,Event,3/08/2022,Bounced
DNR04829,Event,12/09/2022,Not Reached
DNR04829,Social Media,4/06/2023,Engaged
DNR04829,Email,13/10/2023,Engaged
DNR04829,Social Media,16/07/2024,Bounced
DNR04829,Email,13/08/2024,Unsubscribed
DNR04829,Newsletter,23/11/2024,Engaged
DNR04829,Social Media,26/11/2024,Bounced
DNR04830,Event,5/10/2022,Engaged
DNR04830,Newsletter,11/06/2023,Not Reached
DNR04830,Social Media,2/10/2023,Not Reached
DNR04830,Email,8/05/2024,Engaged
DNR04830,Email,1/06/2024,Bounced
DNR04830,Email,19/02/2025,Engaged
DNR04831,Phone Call,18/10/2022,Unsubscribed
DNR04831,Email,16/10/2024,Engaged
DNR04831,Social Media,30/11/2024,Engaged
DNR04831,Event,3/02/2025,Engaged
DNR04832,Email,26/08/2022,Unsubscribed
DNR04832,Email,10/04/2023,Unsubscribed
DNR04832,Social Media,29/11/2023,Unsubscribed
DNR04832,Phone Call,13/09/2024,Engaged
DNR04832,Email,1/12/2024,Engaged
DNR04832,Social Media,21/12/2024,Unsubscribed
DNR04832,Social Media,5/02/2025,Engaged
DNR04833,Phone Call,14/09/2023,Not Reached
DNR04833,Social Media,4/11/2023,Unsubscribed
DNR04833,Phone Call,24/06/2024,Unsubscribed
DNR04833,Social Media,19/12/2024,Unsubscribed
DNR04833,Newsletter,4/04/2025,Engaged
DNR04833,Email,14/04/2025,Engaged
DNR04834,Event,10/09/2022,Engaged
DNR04834,Email,24/01/2023,Engaged
DNR04834,Email,10/04/2023,Engaged
DNR04834,Newsletter,11/02/2024,Engaged
DNR04835,Phone Call,6/08/2022,Unsubscribed
DNR04835,Email,30/01/2023,Unsubscribed
DNR04835,Social Media,18/04/2023,Unsubscribed
DNR04835,Phone Call,10/06/2023,Engaged
DNR04835,Email,8/12/2023,Bounced
DNR04835,Email,9/06/2024,Engaged
DNR04835,Email,5/10/2024,Engaged
DNR04836,Event,29/08/2024,Engaged
DNR04837,Phone Call,16/05/2023,Not Reached
DNR04837,Social Media,17/07/2023,Engaged
DNR04837,Newsletter,14/11/2023,Unsubscribed
DNR04837,Email,15/12/2023,Bounced
DNR04837,Event,8/06/2024,Unsubscribed
DNR04837,Phone Call,19/08/2024,Unsubscribed
DNR04838,Newsletter,24/09/2022,Not Reached
DNR04838,Email,9/10/2022,Bounced
